,name_2,root_1,pitch_class_smaller,edo_note_number,cents_diff,matched_pitch_class,n_edo
28,just diatonic,G,C,28,-3.9273520757888494,C,68
40,just diatonic,G,D,40,3.9273520757889036,D,68
50,just diatonic,G,E,50,-2.0057718229770067,E,68
56,just diatonic,G,F,56,-7.854704151578038,F,68
0,just diatonic,A,A,0,0.0,A,68
12,just diatonic,A,B,12,7.854704151578286,B,68
18,just diatonic,A,C,18,2.0057718229770294,C,68
29,just diatonic,A,D,29,-7.786582848974583,D,68
40,just diatonic,A,E,40,3.9273520757889036,E,68
46,just diatonic,A,F,46,-1.9215802528117865,F,68
58,just diatonic,A,G,58,5.9331238987661825,G,68
0,just diatonic,B,B,0,0.0,B,68
6,just diatonic,B,C,6,-5.848932328601109,C,68
18,just diatonic,B,D,18,2.0057718229766452,D,68
28,just diatonic,B,E,28,-3.927352075789427,E,68
35,just diatonic,B,F,35,7.870774419139072,F,68
46,just diatonic,B,G,46,-1.9215802528123636,G,68
56,just diatonic,B,A,56,-7.854704151578424,A,68
0,just diatonic,C,C,0,0.0,C,69
12,just diatonic,C,D,12,4.785650443137883,D,69
22,just diatonic,C,E,22,-3.7050182126610536,E,69
29,just diatonic,C,F,29,6.302826952344024,F,69
40,just diatonic,C,G,40,-6.302826952343876,G,69
51,just diatonic,C,A,51,2.5978087396827316,A,69
63,just diatonic,C,B,63,7.383459182821469,B,69
0,just diatonic,D,D,0,0.0,D,69
10,just diatonic,D,E,10,-8.490668655799364,E,69
17,just diatonic,D,F,17,1.517176509205966,F,69
29,just diatonic,D,G,29,6.302826952344024,G,69
39,just diatonic,D,A,39,-2.1878417034554554,A,69
51,just diatonic,D,B,51,2.5978087396831158,B,69
57,just diatonic,D,C,57,-4.78565044313808,C,69
0,just diatonic,E,E,0,0.0,E,69
6,just diatonic,E,F,6,-7.383459182820848,F,69
18,just diatonic,E,G,18,-2.5978087396830882,G,69
29,just diatonic,E,A,29,6.302826952344024,A,69
40,just diatonic,E,B,40,-6.302826952343683,B,69
47,just diatonic,E,C,47,3.705018212661267,C,69
59,just diatonic,E,D,59,8.490668655798872,D,69
0,just diatonic,F,F,0,0.0,F,69
12,just diatonic,F,G,12,4.785650443137883,G,69
22,just diatonic,F,A,22,-3.7050182126612468,A,69
34,just diatonic,F,B,34,1.0806322304771179,B,69
40,just diatonic,F,C,40,-6.302826952344068,C,69
52,just diatonic,F,D,52,-1.5171765092060385,D,69
63,just diatonic,F,E,63,7.3834591828210865,E,69
0,just diatonic,G,G,0,0.0,G,69
10,just diatonic,G,A,10,-8.490668655799364,A,69
22,just diatonic,G,B,22,-3.7050182126608613,B,69
29,just diatonic,G,C,29,6.302826952344024,C,69
40,just diatonic,G,D,40,-6.302826952344068,D,69
51,just diatonic,G,E,51,2.5978087396827316,E,69
57,just diatonic,G,F,57,-4.785650443137888,F,69
0,just diatonic,A,A,0,0.0,A,69
12,just diatonic,A,B,12,4.785650443138268,B,69
18,just diatonic,A,C,18,-2.5978087396827036,C,69
30,just diatonic,A,D,30,2.1878417034549593,D,69
40,just diatonic,A,E,40,-6.302826952343876,E,69
47,just diatonic,A,F,47,3.705018212661267,F,69
59,just diatonic,A,G,59,8.490668655799256,G,69
0,just diatonic,B,B,0,0.0,B,69
6,just diatonic,B,C,6,-7.383459182821234,C,69
18,just diatonic,B,D,18,-2.5978087396832805,D,69
29,just diatonic,B,E,29,6.302826952343641,E,69
35,just diatonic,B,F,35,-1.0806322304770886,F,69
47,just diatonic,B,G,47,3.7050182126608835,G,69
57,just diatonic,B,A,57,-4.785650443138273,A,69
0,just diatonic,C,C,0,0.0,C,70
12,just diatonic,C,D,12,1.8042839835109559,D,70
23,just diatonic,C,E,23,7.972000420879268,E,70
29,just diatonic,C,F,29,-0.9021419917551757,F,70
41,just diatonic,C,G,41,0.9021419917555372,G,70
52,just diatonic,C,A,52,7.069858429123889,A,70
63,just diatonic,C,B,63,-8.268714730222182,B,70
0,just diatonic,D,D,0,0.0,D,70
11,just diatonic,D,E,11,6.167716437368802,E,70
17,just diatonic,D,F,17,-2.7064259752660607,F,70
29,just diatonic,D,G,29,-0.9021419917551757,G,70
40,just diatonic,D,A,40,5.265574445613126,A,70
52,just diatonic,D,B,52,7.069858429123889,B,70
58,just diatonic,D,C,58,-1.8042839835104998,C,70
0,just diatonic,E,E,0,0.0,E,70
7,just diatonic,E,F,7,8.26871473022266,F,70
18,just diatonic,E,G,18,-7.069858429124086,G,70
29,just diatonic,E,A,29,-0.9021419917551757,A,70
41,just diatonic,E,B,41,0.9021419917559215,B,70
47,just diatonic,E,C,47,-7.972000420879359,C,70
59,just diatonic,E,D,59,-6.167716437368682,D,70
0,just diatonic,F,F,0,0.0,F,70
12,just diatonic,F,G,12,1.8042839835105717,G,70
23,just diatonic,F,A,23,7.972000420879268,A,70
34,just diatonic,F,B,34,-7.366572738466968,B,70
41,just diatonic,F,C,41,0.9021419917555372,C,70
53,just diatonic,F,D,53,2.7064259752662574,D,70
63,just diatonic,F,E,63,-8.268714730222761,E,70
0,just diatonic,G,G,0,0.0,G,70
11,just diatonic,G,A,11,6.167716437368802,A,70
23,just diatonic,G,B,23,7.9720004208796515,B,70
29,just diatonic,G,C,29,-0.902141991755368,C,70
41,just diatonic,G,D,41,0.9021419917551531,D,70
52,just diatonic,G,E,52,7.069858429123889,E,70
58,just diatonic,G,F,58,-1.8042839835104998,F,70
0,just diatonic,A,A,0,0.0,A,70
12,just diatonic,A,B,12,1.8042839835109559,B,70
18,just diatonic,A,C,18,-7.069858429124086,C,70
30,just diatonic,A,D,30,-5.265574445612954,D,70
41,just diatonic,A,E,41,0.9021419917555372,E,70
47,just diatonic,A,F,47,-7.9720004208791675,F,70
59,just diatonic,A,G,59,-6.167716437368489,G,70
0,just diatonic,B,B,0,0.0,B,70
7,just diatonic,B,C,7,8.268714730222277,C,70
18,just diatonic,B,D,18,-7.069858429124278,D,70
29,just diatonic,B,E,29,-0.9021419917555603,E,70
36,just diatonic,B,F,36,7.366572738466893,F,70
47,just diatonic,B,G,47,-7.972000420879553,G,70
58,just diatonic,B,A,58,-1.8042839835108846,A,70
0,just diatonic,C,C,0,0.0,C,71
12,just diatonic,C,D,12,-1.0931003223241782,D,71
23,just diatonic,C,E,23,2.4186805013620525,E,71
29,just diatonic,C,F,29,-7.90415406418988,F,71
42,just diatonic,C,G,42,7.904154064190251,G,71
52,just diatonic,C,A,52,-5.485473562827738,A,71
64,just diatonic,C,B,64,-6.578573885151686,B,71
0,just diatonic,D,D,0,0.0,D,71
11,just diatonic,D,E,11,3.511780823686582,E,71
17,just diatonic,D,F,17,-6.811053741865599,F,71
29,just diatonic,D,G,29,-7.904154064190072,G,71
40,just diatonic,D,A,40,-4.392373240503449,A,71
52,just diatonic,D,B,52,-5.4854735628273525,B,71
59,just diatonic,D,C,59,1.0931003223238989,C,71
0,just diatonic,E,E,0,0.0,E,71
7,just diatonic,E,F,7,6.578573885151935,F,71
19,just diatonic,E,G,19,5.485473562827883,G,71
29,just diatonic,E,A,29,-7.90415406418988,A,71
42,just diatonic,E,B,42,7.904154064190251,B,71
48,just diatonic,E,C,48,-2.418680501362131,C,71
60,just diatonic,E,D,60,-3.511780823686271,D,71
0,just diatonic,F,F,0,0.0,F,71
12,just diatonic,F,G,12,-1.093100322323986,G,71
23,just diatonic,F,A,23,2.4186805013620525,A,71
35,just diatonic,F,B,35,1.325580179038219,B,71
42,just diatonic,F,C,42,7.904154064189868,C,71
54,just diatonic,F,D,54,6.811053741865547,D,71
64,just diatonic,F,E,64,-6.578573885151879,E,71
0,just diatonic,G,G,0,0.0,G,71
11,just diatonic,G,A,11,3.511780823686582,A,71
23,just diatonic,G,B,23,2.4186805013624366,B,71
29,just diatonic,G,C,29,-7.90415406418988,C,71
42,just diatonic,G,D,42,7.904154064189868,D,71
52,just diatonic,G,E,52,-5.485473562827738,E,71
59,just diatonic,G,F,59,1.0931003223242832,F,71
0,just diatonic,A,A,0,0.0,A,71
12,just diatonic,A,B,12,-1.0931003223237936,B,71
19,just diatonic,A,C,19,5.485473562827883,C,71
31,just diatonic,A,D,31,4.392373240503541,D,71
42,just diatonic,A,E,42,7.904154064190251,E,71
48,just diatonic,A,F,48,-2.4186805013619384,F,71
60,just diatonic,A,G,60,-3.511780823686271,G,71
0,just diatonic,B,B,0,0.0,B,71
7,just diatonic,B,C,7,6.5785738851515525,C,71
19,just diatonic,B,D,19,5.4854735628275,D,71
29,just diatonic,B,E,29,-7.904154064190266,E,71
36,just diatonic,B,F,36,-1.3255801790382478,F,71
48,just diatonic,B,G,48,-2.4186805013623234,G,71
59,just diatonic,B,A,59,1.0931003223238989,A,71
0,just diatonic,C,C,0,0.0,C,72
12,just diatonic,C,D,12,-3.9100017307746735,D,72
23,just diatonic,C,E,23,-2.9803805315016274,E,72
30,just diatonic,C,F,30,1.9550008653876136,F,72
42,just diatonic,C,G,42,-1.9550008653873927,G,72
53,just diatonic,C,A,53,-1.025379666114166,A,72
65,just diatonic,C,B,65,-4.9353813968888955,B,72
0,just diatonic,D,D,0,0.0,D,72
11,just diatonic,D,E,11,0.9296211992735418,E,72
18,just diatonic,D,F,18,5.865002596162303,F,72
30,just diatonic,D,G,30,1.9550008653876136,G,72
41,just diatonic,D,A,41,2.8846220646604888,A,72
53,just diatonic,D,B,53,-1.0253796661139738,B,72
60,just diatonic,D,C,60,3.910001730774752,C,72
0,just diatonic,E,E,0,0.0,E,72
7,just diatonic,E,F,7,4.935381396888827,F,72
19,just diatonic,E,G,19,1.0253796661141115,G,72
30,just diatonic,E,A,30,1.9550008653872297,A,72
42,just diatonic,E,B,42,-1.9550008653872,B,72
49,just diatonic,E,C,49,2.980380531501454,C,72
61,just diatonic,E,D,61,-0.9296211992732859,D,72
0,just diatonic,F,F,0,0.0,F,72
12,just diatonic,F,G,12,-3.910001730774866,G,72
23,just diatonic,F,A,23,-2.980380531502013,A,72
35,just diatonic,F,B,35,-6.89038226227641,B,72
42,just diatonic,F,C,42,-1.955000865387585,C,72
54,just diatonic,F,D,54,-5.865002596162659,D,72
65,just diatonic,F,E,65,-4.935381396889281,E,72
0,just diatonic,G,G,0,0.0,G,72
11,just diatonic,G,A,11,0.9296211992731576,A,72
23,just diatonic,G,B,23,-2.9803805315016274,B,72
30,just diatonic,G,C,30,1.9550008653876136,C,72
42,just diatonic,G,D,42,-1.955000865387585,D,72
53,just diatonic,G,E,53,-1.0253796661139738,E,72
60,just diatonic,G,F,60,3.9100017307751354,F,72
0,just diatonic,A,A,0,0.0,A,72
12,just diatonic,A,B,12,-3.9100017307744803,B,72
19,just diatonic,A,C,19,1.0253796661144956,C,72
31,just diatonic,A,D,31,-2.884622064660799,D,72
42,just diatonic,A,E,42,-1.9550008653873927,E,72
49,just diatonic,A,F,49,2.980380531501838,F,72
61,just diatonic,A,G,61,-0.9296211992732859,G,72
0,just diatonic,B,B,0,0.0,B,72
7,just diatonic,B,C,7,4.935381396888827,C,72
19,just diatonic,B,D,19,1.0253796661141115,D,72
30,just diatonic,B,E,30,1.9550008653872297,E,72
37,just diatonic,B,F,37,6.890382262276423,F,72
49,just diatonic,B,G,49,2.980380531501454,G,72
60,just diatonic,B,A,60,3.910001730774752,A,72
0,just diatonic,C,C,0,0.0,C,73
12,just diatonic,C,D,12,-6.649727758172426,D,73
24,just diatonic,C,E,24,8.206834080370415,E,73
30,just diatonic,C,F,30,-4.894314203105534,F,73
43,just diatonic,C,G,43,4.894314203105735,G,73
54,just diatonic,C,A,54,3.3125198772649442,A,73
66,just diatonic,C,B,66,-3.3372078809071106,B,73
0,just diatonic,D,D,0,0.0,D,73
11,just diatonic,D,E,11,-1.5817943258408274,E,73
18,just diatonic,D,F,18,1.7554135550666214,F,73
30,just diatonic,D,G,30,-4.894314203105534,G,73
41,just diatonic,D,A,41,-6.476108528946502,A,73
54,just diatonic,D,B,54,3.3125198772649442,B,73
61,just diatonic,D,C,61,6.649727758172132,C,73
0,just diatonic,E,E,0,0.0,E,73
7,just diatonic,E,F,7,3.337207880907139,F,73
19,just diatonic,E,G,19,-3.3125198772648345,G,73
30,just diatonic,E,A,30,-4.894314203105534,A,73
43,just diatonic,E,B,43,4.894314203105735,B,73
49,just diatonic,E,C,49,-8.206834080370406,C,73
62,just diatonic,E,D,62,1.581794325840894,D,73
0,just diatonic,F,F,0,0.0,F,73
12,just diatonic,F,G,12,-6.649727758172426,G,73
24,just diatonic,F,A,24,8.206834080370415,A,73
36,just diatonic,F,B,36,1.5571063221983117,B,73
43,just diatonic,F,C,43,4.894314203105735,C,73
55,just diatonic,F,D,55,-1.7554135550666583,D,73
66,just diatonic,F,E,66,-3.3372078809076884,E,73
0,just diatonic,G,G,0,0.0,G,73
11,just diatonic,G,A,11,-1.5817943258408274,A,73
24,just diatonic,G,B,24,8.206834080370415,B,73
30,just diatonic,G,C,30,-4.894314203105534,C,73
43,just diatonic,G,D,43,4.894314203105735,D,73
54,just diatonic,G,E,54,3.312519877264561,E,73
61,just diatonic,G,F,61,6.6497277581725145,F,73
0,just diatonic,A,A,0,0.0,A,73
12,just diatonic,A,B,12,-6.64972775817204,B,73
19,just diatonic,A,C,19,-3.3125198772648345,C,73
32,just diatonic,A,D,32,6.4761085289465985,D,73
43,just diatonic,A,E,43,4.894314203105735,E,73
49,just diatonic,A,F,49,-8.206834080370214,F,73
62,just diatonic,A,G,62,1.581794325840894,G,73
0,just diatonic,B,B,0,0.0,B,73
7,just diatonic,B,C,7,3.3372078809067554,C,73
19,just diatonic,B,D,19,-3.3125198772652196,D,73
30,just diatonic,B,E,30,-4.894314203105727,E,73
37,just diatonic,B,F,37,-1.5571063221984278,F,73
49,just diatonic,B,G,49,-8.206834080370793,G,73
61,just diatonic,B,A,61,6.649727758171749,A,73
0,just diatonic,C,C,0,0.0,C,74
13,just diatonic,C,D,13,6.900809080036109,D,74
24,just diatonic,C,E,24,2.8754753243541304,E,74
31,just diatonic,C,F,31,4.657703568090118,F,74
43,just diatonic,C,G,43,-4.657703568090047,G,74
55,just diatonic,C,A,55,7.533178892444208,A,74
67,just diatonic,C,B,67,-1.7822282437358017,B,74
0,just diatonic,D,D,0,0.0,D,74
11,just diatonic,D,E,11,-4.025333755681671,E,74
18,just diatonic,D,F,18,-2.2431055119455103,F,74
31,just diatonic,D,G,31,4.657703568090118,G,74
42,just diatonic,D,A,42,0.6323698124083246,A,74
55,just diatonic,D,B,55,7.5331788924445915,B,74
61,just diatonic,D,C,61,-6.90080908003573,C,74
0,just diatonic,E,E,0,0.0,E,74
7,just diatonic,E,F,7,1.7822282437363652,F,74
19,just diatonic,E,G,19,-7.533178892444511,G,74
31,just diatonic,E,A,31,4.657703568090118,A,74
43,just diatonic,E,B,43,-4.657703568089853,B,74
50,just diatonic,E,C,50,-2.875475324354256,C,74
63,just diatonic,E,D,63,4.0253337556815,D,74
0,just diatonic,F,F,0,0.0,F,74
13,just diatonic,F,G,13,6.900809080036109,G,74
24,just diatonic,F,A,24,2.8754753243541304,A,74
36,just diatonic,F,B,36,-6.439931811826021,B,74
43,just diatonic,F,C,43,-4.657703568090431,C,74
56,just diatonic,F,D,56,2.2431055119454957,D,74
67,just diatonic,F,E,67,-1.7822282437361867,E,74
0,just diatonic,G,G,0,0.0,G,74
11,just diatonic,G,A,11,-4.025333755681671,A,74
24,just diatonic,G,B,24,2.8754753243545146,B,74
31,just diatonic,G,C,31,4.657703568090118,C,74
43,just diatonic,G,D,43,-4.6577035680902386,D,74
55,just diatonic,G,E,55,7.533178892444208,E,74
61,just diatonic,G,F,61,-6.90080908003573,F,74
0,just diatonic,A,A,0,0.0,A,74
13,just diatonic,A,B,13,6.900809080036492,B,74
19,just diatonic,A,C,19,-7.533178892444511,C,74
32,just diatonic,A,D,32,-0.6323698124081817,D,74
43,just diatonic,A,E,43,-4.6577035680902386,E,74
50,just diatonic,A,F,50,-2.875475324353871,F,74
63,just diatonic,A,G,63,4.025333755681884,G,74
0,just diatonic,B,B,0,0.0,B,74
7,just diatonic,B,C,7,1.782228243735981,C,74
19,just diatonic,B,D,19,-7.533178892444511,D,74
31,just diatonic,B,E,31,4.657703568090118,E,74
38,just diatonic,B,F,38,6.439931811825975,F,74
50,just diatonic,B,G,50,-2.8754753243544484,G,74
61,just diatonic,B,A,61,-6.900809080036116,A,74
0,just diatonic,C,C,0,0.0,C,75
13,just diatonic,C,D,13,4.089998269225116,D,75
24,just diatonic,C,E,24,-2.3137138648348,E,75
31,just diatonic,C,F,31,-2.0449991346125183,F,75
44,just diatonic,C,G,44,2.0449991346126515,G,75
55,just diatonic,C,A,55,-4.358712999447557,A,75
68,just diatonic,C,B,68,-0.26871473022214043,B,75
0,just diatonic,D,D,0,0.0,D,75
11,just diatonic,D,E,11,-6.403712134060291,E,75
18,just diatonic,D,F,18,-6.134997403837617,F,75
31,just diatonic,D,G,31,-2.0449991346127105,G,75
43,just diatonic,D,A,43,7.551288731327556,A,75
55,just diatonic,D,B,55,-4.358712999447173,B,75
62,just diatonic,D,C,62,-4.089998269225228,C,75
0,just diatonic,E,E,0,0.0,E,75
7,just diatonic,E,F,7,0.2687147302225108,F,75
20,just diatonic,E,G,20,4.35871299944751,G,75
31,just diatonic,E,A,31,-2.0449991346125183,A,75
44,just diatonic,E,B,44,2.044999134613035,B,75
51,just diatonic,E,C,51,2.313713864834994,C,75
64,just diatonic,E,D,64,6.403712134060192,D,75
0,just diatonic,F,F,0,0.0,F,75
13,just diatonic,F,G,13,4.089998269225116,G,75
24,just diatonic,F,A,24,-2.313713864835185,A,75
37,just diatonic,F,B,37,1.7762844043903143,B,75
44,just diatonic,F,C,44,2.0449991346122673,C,75
57,just diatonic,F,D,57,6.134997403837252,D,75
68,just diatonic,F,E,68,-0.26871473022271714,E,75
0,just diatonic,G,G,0,0.0,G,75
11,just diatonic,G,A,11,-6.403712134060099,A,75
24,just diatonic,G,B,24,-2.3137138648348,B,75
31,just diatonic,G,C,31,-2.0449991346127105,C,75
44,just diatonic,G,D,44,2.0449991346126515,D,75
55,just diatonic,G,E,55,-4.358712999447557,E,75
62,just diatonic,G,F,62,-4.089998269225036,F,75
0,just diatonic,A,A,0,0.0,A,75
13,just diatonic,A,B,13,4.089998269225499,B,75
20,just diatonic,A,C,20,4.35871299944751,C,75
32,just diatonic,A,D,32,-7.551288731327107,D,75
44,just diatonic,A,E,44,2.0449991346126515,E,75
51,just diatonic,A,F,51,2.313713864834994,F,75
64,just diatonic,A,G,64,6.403712134060192,G,75
0,just diatonic,B,B,0,0.0,B,75
7,just diatonic,B,C,7,0.26871473022212644,C,75
20,just diatonic,B,D,20,4.35871299944751,D,75
31,just diatonic,B,E,31,-2.0449991346127105,E,75
38,just diatonic,B,F,38,-1.7762844043900372,F,75
51,just diatonic,B,G,51,2.313713864834994,G,75
62,just diatonic,B,A,62,-4.089998269225421,A,75
0,just diatonic,C,C,0,0.0,C,76
13,just diatonic,C,D,13,1.3531561639617133,D,76
24,just diatonic,C,E,24,-7.3663454437824125,E,76
32,just diatonic,C,F,32,7.218158760124521,F,76
44,just diatonic,C,G,44,-7.218158760124299,G,76
56,just diatonic,C,A,56,-0.1481866836581074,A,76
69,just diatonic,C,B,69,1.2049694803041697,B,76
0,just diatonic,D,D,0,0.0,D,76
12,just diatonic,D,E,12,7.069972076465807,E,76
19,just diatonic,D,F,19,5.865002596162303,F,76
32,just diatonic,D,G,32,7.218158760124521,G,76
43,just diatonic,D,A,43,-1.5013428476201696,A,76
56,just diatonic,D,B,56,-0.14818668365772292,B,76
63,just diatonic,D,C,63,-1.3531561639618717,C,76
0,just diatonic,E,E,0,0.0,E,76
7,just diatonic,E,F,7,-1.2049694803037088,F,76
20,just diatonic,E,G,20,0.14818668365802606,G,76
32,just diatonic,E,A,32,7.218158760124139,A,76
44,just diatonic,E,B,44,-7.218158760124106,B,76
52,just diatonic,E,C,52,7.366345443782594,C,76
64,just diatonic,E,D,64,-7.069972076466319,D,76
0,just diatonic,F,F,0,0.0,F,76
13,just diatonic,F,G,13,1.3531561639617133,G,76
24,just diatonic,F,A,24,-7.366345443782605,A,76
37,just diatonic,F,B,37,-6.013189279820309,B,76
44,just diatonic,F,C,44,-7.218158760124299,C,76
57,just diatonic,F,D,57,-5.865002596162659,D,76
69,just diatonic,F,E,69,1.2049694803037858,E,76
0,just diatonic,G,G,0,0.0,G,76
12,just diatonic,G,A,12,7.069972076465807,A,76
24,just diatonic,G,B,24,-7.366345443782219,B,76
32,just diatonic,G,C,32,7.218158760124521,C,76
44,just diatonic,G,D,44,-7.218158760124492,D,76
56,just diatonic,G,E,56,-0.14818668365791515,E,76
63,just diatonic,G,F,63,-1.353156163961679,F,76
0,just diatonic,A,A,0,0.0,A,76
13,just diatonic,A,B,13,1.3531561639620975,B,76
20,just diatonic,A,C,20,0.14818668365802606,C,76
33,just diatonic,A,D,33,1.5013428476197446,D,76
44,just diatonic,A,E,44,-7.218158760124106,E,76
52,just diatonic,A,F,52,7.366345443782594,F,76
64,just diatonic,A,G,64,-7.069972076466319,G,76
0,just diatonic,B,B,0,0.0,B,76
7,just diatonic,B,C,7,-1.2049694803040933,C,76
20,just diatonic,B,D,20,0.1481866836576417,D,76
32,just diatonic,B,E,32,7.218158760124139,E,76
39,just diatonic,B,F,39,6.013189279820195,F,76
52,just diatonic,B,G,52,7.366345443782211,G,76
63,just diatonic,B,A,63,-1.3531561639622562,A,76
0,just diatonic,C,C,0,0.0,C,77
13,just diatonic,C,D,13,-1.3125991333721836,D,77
25,just diatonic,C,E,25,3.2966757455544142,E,77
32,just diatonic,C,F,32,0.6562995666863443,F,77
45,just diatonic,C,G,45,-0.6562995666861353,G,77
57,just diatonic,C,A,57,3.9529753122407114,A,77
70,just diatonic,C,B,70,2.640376178868571,B,77
0,just diatonic,D,D,0,0.0,D,77
12,just diatonic,D,E,12,4.609274878926907,E,77
19,just diatonic,D,F,19,1.9688987000585714,F,77
32,just diatonic,D,G,32,0.6562995666863443,G,77
44,just diatonic,D,A,44,5.265574445613126,A,77
57,just diatonic,D,B,57,3.952975312241095,B,77
64,just diatonic,D,C,64,1.31259913337263,C,77
0,just diatonic,E,E,0,0.0,E,77
7,just diatonic,E,F,7,-2.640376178868224,F,77
20,just diatonic,E,G,20,-3.9529753122408264,G,77
32,just diatonic,E,A,32,0.6562995666863443,A,77
45,just diatonic,E,B,45,-0.656299566685943,B,77
52,just diatonic,E,C,52,-3.2966757455547198,C,77
65,just diatonic,E,D,65,-4.609274878927122,D,77
0,just diatonic,F,F,0,0.0,F,77
13,just diatonic,F,G,13,-1.3125991333723759,G,77
25,just diatonic,F,A,25,3.2966757455544142,A,77
38,just diatonic,F,B,38,1.9840766121825124,B,77
45,just diatonic,F,C,45,-0.6562995666861353,C,77
58,just diatonic,F,D,58,-1.968898700058643,D,77
70,just diatonic,F,E,70,2.6403761788681868,E,77
0,just diatonic,G,G,0,0.0,G,77
12,just diatonic,G,A,12,4.609274878926907,A,77
25,just diatonic,G,B,25,3.296675745554798,B,77
32,just diatonic,G,C,32,0.6562995666863443,C,77
45,just diatonic,G,D,45,-0.6562995666863276,D,77
57,just diatonic,G,E,57,3.9529753122407114,E,77
64,just diatonic,G,F,64,1.31259913337263,F,77
0,just diatonic,A,A,0,0.0,A,77
13,just diatonic,A,B,13,-1.312599133371991,B,77
20,just diatonic,A,C,20,-3.952975312240634,C,77
33,just diatonic,A,D,33,-5.265574445612954,D,77
45,just diatonic,A,E,45,-0.6562995666861353,E,77
52,just diatonic,A,F,52,-3.2966757455545275,F,77
65,just diatonic,A,G,65,-4.6092748789269296,G,77
0,just diatonic,B,B,0,0.0,B,77
7,just diatonic,B,C,7,-2.640376178868994,C,77
20,just diatonic,B,D,20,-3.952975312241019,D,77
32,just diatonic,B,E,32,0.65629956668596,E,77
39,just diatonic,B,F,39,-1.9840766121826223,F,77
52,just diatonic,B,G,52,-3.2966757455549125,G,77
64,just diatonic,B,A,64,1.3125991333722458,A,77
0,just diatonic,C,C,0,0.0,C,78
13,just diatonic,C,D,13,-3.9100017307746735,D,78
